,GOV,Level of government,TAX,Tax revenue,VAR,Indicator,COU,Country,YEA,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
1435,NES,Total,5200,5200 Taxes on use of goods and perform activities,TAXGDP,Tax revenue as % of GDP,USA,United States,1996,1996,PC,Percentage,0,Units,,,0.632,,
1436,NES,Total,5200,5200 Taxes on use of goods and perform activities,TAXGDP,Tax revenue as % of GDP,USA,United States,1997,1997,PC,Percentage,0,Units,,,0.631,,
1437,NES,Total,5200,5200 Taxes on use of goods and perform activities,TAXGDP,Tax revenue as % of GDP,USA,United States,1998,1998,PC,Percentage,0,Units,,,0.63,,
1438,NES,Total,5200,5200 Taxes on use of goods and perform activities,TAXGDP,Tax revenue as % of GDP,USA,United States,1999,1999,PC,Percentage,0,Units,,,0.617,,
1439,NES,Total,5200,5200 Taxes on use of goods and perform activities,TAXGDP,Tax revenue as % of GDP,USA,United States,2000,2000,PC,Percentage,0,Units,,,0.625,,
1440,NES,Total,5200,5200 Taxes on use of goods and perform activities,TAXGDP,Tax revenue as % of GDP,USA,United States,2001,2001,PC,Percentage,0,Units,,,0.633,,
1441,NES,Total,5200,5200 Taxes on use of goods and perform activities,TAXGDP,Tax revenue as % of GDP,USA,United States,2002,2002,PC,Percentage,0,Units,,,0.645,,
1442,NES,Total,5200,5200 Taxes on use of goods and perform activities,TAXGDP,Tax revenue as % of GDP,USA,United States,2003,2003,PC,Percentage,0,Units,,,0.6809999999999999,,
1443,NES,Total,5200,5200 Taxes on use of goods and perform activities,TAXGDP,Tax revenue as % of GDP,USA,United States,2004,2004,PC,Percentage,0,Units,,,0.7290000000000001,,
1444,NES,Total,5200,5200 Taxes on use of goods and perform activities,TAXGDP,Tax revenue as % of GDP,USA,United States,2005,2005,PC,Percentage,0,Units,,,0.764,,
1445,NES,Total,5200,5200 Taxes on use of goods and perform activities,TAXGDP,Tax revenue as % of GDP,USA,United States,2006,2006,PC,Percentage,0,Units,,,0.762,,
1446,NES,Total,5200,5200 Taxes on use of goods and perform activities,TAXGDP,Tax revenue as % of GDP,USA,United States,2007,2007,PC,Percentage,0,Units,,,0.742,,
1447,NES,Total,5200,5200 Taxes on use of goods and perform activities,TAXGDP,Tax revenue as % of GDP,USA,United States,2008,2008,PC,Percentage,0,Units,,,0.74,,
1448,NES,Total,5200,5200 Taxes on use of goods and perform activities,TAXGDP,Tax revenue as % of GDP,USA,United States,2009,2009,PC,Percentage,0,Units,,,0.67,,
1449,NES,Total,5200,5200 Taxes on use of goods and perform activities,TAXGDP,Tax revenue as % of GDP,USA,United States,2010,2010,PC,Percentage,0,Units,,,0.684,,
1450,NES,Total,5200,5200 Taxes on use of goods and perform activities,TAXGDP,Tax revenue as % of GDP,USA,United States,2011,2011,PC,Percentage,0,Units,,,0.722,,
1451,NES,Total,5200,5200 Taxes on use of goods and perform activities,TAXGDP,Tax revenue as % of GDP,USA,United States,2012,2012,PC,Percentage,0,Units,,,0.7240000000000001,,
1452,NES,Total,5200,5200 Taxes on use of goods and perform activities,TAXGDP,Tax revenue as % of GDP,USA,United States,2013,2013,PC,Percentage,0,Units,,,0.7290000000000001,,
1453,NES,Total,5200,5200 Taxes on use of goods and perform activities,TAXGDP,Tax revenue as % of GDP,USA,United States,2014,2014,PC,Percentage,0,Units,,,0.7140000000000001,,
1454,NES,Total,5200,5200 Taxes on use of goods and perform activities,TAXGDP,Tax revenue as % of GDP,USA,United States,2015,2015,PC,Percentage,0,Units,,,0.6940000000000001,,
1455,NES,Total,5200,5200 Taxes on use of goods and perform activities,TAXGDP,Tax revenue as % of GDP,USA,United States,2016,2016,PC,Percentage,0,Units,,,0.6859999999999999,,
1456,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,1965,1965,USD,US Dollar,9,Billions,,,0.0,,
1457,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,1966,1966,USD,US Dollar,9,Billions,,,0.0,,
1458,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,1967,1967,USD,US Dollar,9,Billions,,,0.0,,
1459,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,1968,1968,USD,US Dollar,9,Billions,,,0.0,,
1460,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,1969,1969,USD,US Dollar,9,Billions,,,0.0,,
1461,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,1970,1970,USD,US Dollar,9,Billions,,,0.0,,
1462,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,1971,1971,USD,US Dollar,9,Billions,,,0.0,,
1463,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,1972,1972,USD,US Dollar,9,Billions,,,0.0,,
1464,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,1973,1973,USD,US Dollar,9,Billions,,,0.0,,
1465,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,1974,1974,USD,US Dollar,9,Billions,,,0.0,,
1466,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,1975,1975,USD,US Dollar,9,Billions,,,0.0,,
1467,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,1976,1976,USD,US Dollar,9,Billions,,,0.0,,
1468,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,1977,1977,USD,US Dollar,9,Billions,,,0.0,,
1469,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,1978,1978,USD,US Dollar,9,Billions,,,0.0,,
1470,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,1979,1979,USD,US Dollar,9,Billions,,,0.0,,
1471,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,1980,1980,USD,US Dollar,9,Billions,,,0.0,,
1472,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,1981,1981,USD,US Dollar,9,Billions,,,0.0,,
1473,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,1982,1982,USD,US Dollar,9,Billions,,,0.0,,
1474,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,1983,1983,USD,US Dollar,9,Billions,,,0.0,,
1475,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,1984,1984,USD,US Dollar,9,Billions,,,0.0,,
1476,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,1985,1985,USD,US Dollar,9,Billions,,,0.0,,
1477,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,1986,1986,USD,US Dollar,9,Billions,,,0.0,,
1478,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,1987,1987,USD,US Dollar,9,Billions,,,0.0,,
1479,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,1988,1988,USD,US Dollar,9,Billions,,,0.0,,
1480,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,1989,1989,USD,US Dollar,9,Billions,,,0.0,,
1481,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,1990,1990,USD,US Dollar,9,Billions,,,0.0,,
1482,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,1991,1991,USD,US Dollar,9,Billions,,,0.0,,
1483,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,1992,1992,USD,US Dollar,9,Billions,,,0.0,,
1484,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,1993,1993,USD,US Dollar,9,Billions,,,0.0,,
1485,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,1994,1994,USD,US Dollar,9,Billions,,,0.0,,
1486,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,1995,1995,USD,US Dollar,9,Billions,,,0.0,,
1487,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,1996,1996,USD,US Dollar,9,Billions,,,0.0,,
1488,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,1997,1997,USD,US Dollar,9,Billions,,,0.0,,
1489,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,1998,1998,USD,US Dollar,9,Billions,,,0.0,,
1490,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,1999,1999,USD,US Dollar,9,Billions,,,0.0,,
1491,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,2000,2000,USD,US Dollar,9,Billions,,,0.0,,
1492,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,2001,2001,USD,US Dollar,9,Billions,,,0.0,,
1493,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,2002,2002,USD,US Dollar,9,Billions,,,0.0,,
1494,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,2003,2003,USD,US Dollar,9,Billions,,,0.0,,
1495,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,2004,2004,USD,US Dollar,9,Billions,,,0.0,,
1496,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,2005,2005,USD,US Dollar,9,Billions,,,0.0,,
1497,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,2006,2006,USD,US Dollar,9,Billions,,,0.0,,
1498,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,2007,2007,USD,US Dollar,9,Billions,,,0.0,,
1499,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,2008,2008,USD,US Dollar,9,Billions,,,0.0,,
1500,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,2009,2009,USD,US Dollar,9,Billions,,,0.0,,
1501,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,2010,2010,USD,US Dollar,9,Billions,,,0.0,,
1502,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,2011,2011,USD,US Dollar,9,Billions,,,0.0,,
1503,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,2012,2012,USD,US Dollar,9,Billions,,,0.0,,
1504,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,2013,2013,USD,US Dollar,9,Billions,,,0.0,,
1505,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,2014,2014,USD,US Dollar,9,Billions,,,0.0,,
1506,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,2015,2015,USD,US Dollar,9,Billions,,,0.0,,
1507,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXNAT,Tax revenue in national currency,USA,United States,2016,2016,USD,US Dollar,9,Billions,,,0.0,,
1508,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,1965,1965,PC,Percentage,0,Units,,,0.0,,
1509,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,1966,1966,PC,Percentage,0,Units,,,0.0,,
1510,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,1967,1967,PC,Percentage,0,Units,,,0.0,,
1511,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,1968,1968,PC,Percentage,0,Units,,,0.0,,
1512,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,1969,1969,PC,Percentage,0,Units,,,0.0,,
1513,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,1970,1970,PC,Percentage,0,Units,,,0.0,,
1514,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,1971,1971,PC,Percentage,0,Units,,,0.0,,
1515,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,1972,1972,PC,Percentage,0,Units,,,0.0,,
1516,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,1973,1973,PC,Percentage,0,Units,,,0.0,,
1517,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,1974,1974,PC,Percentage,0,Units,,,0.0,,
1518,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,1975,1975,PC,Percentage,0,Units,,,0.0,,
1519,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,1976,1976,PC,Percentage,0,Units,,,0.0,,
1520,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,1977,1977,PC,Percentage,0,Units,,,0.0,,
1521,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,1978,1978,PC,Percentage,0,Units,,,0.0,,
1522,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,1979,1979,PC,Percentage,0,Units,,,0.0,,
1523,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,1980,1980,PC,Percentage,0,Units,,,0.0,,
1524,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,1981,1981,PC,Percentage,0,Units,,,0.0,,
1525,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,1982,1982,PC,Percentage,0,Units,,,0.0,,
1526,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,1983,1983,PC,Percentage,0,Units,,,0.0,,
1527,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,1984,1984,PC,Percentage,0,Units,,,0.0,,
1528,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,1985,1985,PC,Percentage,0,Units,,,0.0,,
1529,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,1986,1986,PC,Percentage,0,Units,,,0.0,,
1530,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,1987,1987,PC,Percentage,0,Units,,,0.0,,
1531,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,1988,1988,PC,Percentage,0,Units,,,0.0,,
1532,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,1989,1989,PC,Percentage,0,Units,,,0.0,,
1533,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,1990,1990,PC,Percentage,0,Units,,,0.0,,
1534,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,1991,1991,PC,Percentage,0,Units,,,0.0,,
1535,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,1992,1992,PC,Percentage,0,Units,,,0.0,,
1536,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,1993,1993,PC,Percentage,0,Units,,,0.0,,
1537,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,1994,1994,PC,Percentage,0,Units,,,0.0,,
1538,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,1995,1995,PC,Percentage,0,Units,,,0.0,,
1539,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,1996,1996,PC,Percentage,0,Units,,,0.0,,
1540,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,1997,1997,PC,Percentage,0,Units,,,0.0,,
1541,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,1998,1998,PC,Percentage,0,Units,,,0.0,,
1542,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,1999,1999,PC,Percentage,0,Units,,,0.0,,
1543,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,2000,2000,PC,Percentage,0,Units,,,0.0,,
1544,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,2001,2001,PC,Percentage,0,Units,,,0.0,,
1545,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,2002,2002,PC,Percentage,0,Units,,,0.0,,
1546,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,2003,2003,PC,Percentage,0,Units,,,0.0,,
1547,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,2004,2004,PC,Percentage,0,Units,,,0.0,,
1548,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,2005,2005,PC,Percentage,0,Units,,,0.0,,
1549,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,2006,2006,PC,Percentage,0,Units,,,0.0,,
1550,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,2007,2007,PC,Percentage,0,Units,,,0.0,,
1551,NES,Total,5300,5300 Unallocable between 5100 and 5200,TAXGDP,Tax revenue as % of GDP,USA,United States,2008,2008,PC,Percentage,0,Units,,,0.0,,
